,id,price,qty,quoteQty,time,isBuyerMaker,isBestMatch
76,3106189340,28820.88000000,0.01203000,346.71518640,1683237867520,True,True
77,3106189341,28820.88000000,0.00633000,182.43617040,1683237867520,True,True
78,3106189342,28820.88000000,0.00641000,184.74184080,1683237867520,True,True
79,3106189343,28820.87000000,0.01156000,333.16925720,1683237867520,True,True
80,3106189344,28820.84000000,0.00069000,19.88637960,1683237867520,True,True
81,3106189345,28820.68000000,0.00384000,110.67141120,1683237867520,True,True
82,3106189346,28820.41000000,0.00035000,10.08714350,1683237867520,True,True
83,3106189347,28820.38000000,0.00065000,18.73324700,1683237867520,True,True
84,3106189348,28820.33000000,0.00064000,18.44501120,1683237867520,True,True
85,3106189349,28819.98000000,0.00064000,18.44478720,1683237867528,True,True
86,3106189350,28819.81000000,0.00035000,10.08693350,1683237867535,True,True
87,3106189351,28819.81000000,0.00128000,36.88935680,1683237867535,True,True
88,3106189352,28819.81000000,0.00035000,10.08693350,1683237867535,True,True
89,3106189353,28819.69000000,0.00683000,196.83848270,1683237867540,True,True
90,3106189354,28819.63000000,0.07094000,2044.46455220,1683237867594,True,True
91,3106189355,28819.63000000,0.00683000,196.83807290,1683237867598,True,True
92,3106189356,28819.63000000,0.00064000,18.44456320,1683237867614,True,True
93,3106189357,28819.61000000,0.00887000,255.62994070,1683237867620,True,True
94,3106189358,28819.60000000,0.02322000,669.19111200,1683237867632,True,True
95,3106189359,28819.60000000,0.07678000,2212.76888800,1683237867636,True,True
96,3106189360,28819.59000000,0.15696000,4523.52284640,1683237867636,True,True
97,3106189361,28819.55000000,0.00090000,25.93759500,1683237867636,True,True
98,3106189362,28819.53000000,0.00174000,50.14598220,1683237867636,True,True
99,3106189363,28819.50000000,0.00065000,18.73267500,1683237867636,True,True
100,3106189364,28819.28000000,0.00064000,18.44433920,1683237867636,True,True
101,3106189365,28818.93000000,0.00064000,18.44411520,1683237867640,True,True
102,3106189366,28818.84000000,0.00128000,36.88811520,1683237867640,True,True
103,3106189367,28818.62000000,0.00065000,18.73210300,1683237867640,True,True
104,3106189368,28818.58000000,0.00064000,18.44389120,1683237867640,True,True
105,3106189369,28818.46000000,0.00036000,10.37464560,1683237867640,True,True
106,3106189370,28818.41000000,0.32861000,9470.01771010,1683237867640,True,True
107,3106189371,28818.41000000,0.08756000,2523.33997960,1683237867640,True,True
108,3106189372,28818.41000000,0.30912000,8908.34689920,1683237867640,True,True
109,3106189373,28818.23000000,0.00064000,18.44366720,1683237867647,True,True
110,3106189374,28817.93000000,0.21836000,6292.68319480,1683237867647,True,True
111,3106189375,28817.93000000,0.00463000,133.42701590,1683237867648,True,True
112,3106189376,28817.93000000,0.00499000,143.80147070,1683237867654,True,True
113,3106189377,28817.92000000,0.43368000,12497.75554560,1683237867662,True,True
114,3106189378,28817.92000000,0.00499000,143.80142080,1683237867662,True,True
115,3106189379,28817.88000000,0.00064000,18.44344320,1683237867662,True,True
116,3106189380,28817.74000000,0.00065000,18.73153100,1683237867662,True,True
117,3106189381,28817.53000000,0.00064000,18.44321920,1683237867675,True,True
118,3106189382,28817.18000000,0.00064000,18.44299520,1683237867684,True,True
119,3106189383,28817.11000000,0.00035000,10.08598850,1683237867689,True,True
120,3106189384,28817.07000000,0.15000000,4322.56050000,1683237867690,False,True
121,3106189385,28817.00000000,0.00045000,12.96765000,1683237867696,True,True
122,3106189386,28816.86000000,0.00065000,18.73095900,1683237867704,True,True
123,3106189387,28815.98000000,0.00065000,18.73038700,1683237867709,True,True
124,3106189388,28815.71000000,0.00035000,10.08549850,1683237867716,True,True
125,3106189389,28815.71000000,0.00001000,0.28815710,1683237867717,False,True
126,3106189390,28815.72000000,0.00509000,146.67201480,1683237867717,False,True
127,3106189391,28815.70000000,0.00076000,21.89993200,1683237867718,True,True
128,3106189392,28815.70000000,0.00566000,163.09686200,1683237867722,True,True
129,3106189393,28815.45000000,0.00036000,10.37356200,1683237867734,True,True
130,3106189394,28815.10000000,0.00065000,18.72981500,1683237867739,True,True
131,3106189395,28815.03000000,0.00036000,10.37341080,1683237867768,True,True
132,3106189396,28815.02000000,0.00499000,143.78694980,1683237867768,True,True
133,3106189397,28814.45000000,0.00045000,12.96650250,1683237867768,True,True
134,3106189398,28814.41000000,0.00035000,10.08504350,1683237867768,True,True
135,3106189399,28814.22000000,0.00065000,18.72924300,1683237867768,True,True
136,3106189400,28813.99000000,0.01540000,443.73544600,1683237867768,True,True
137,3106189401,28813.40000000,0.00661000,190.45657400,1683237867768,True,True
138,3106189402,28813.39000000,0.02119000,610.55573410,1683237867768,True,True
139,3106189403,28813.39000000,0.02835000,816.85960650,1683237867768,True,True
140,3106189404,28813.38000000,0.08000000,2305.07040000,1683237867768,True,True
141,3106189405,28813.35000000,0.22572000,6503.74936200,1683237867768,True,True
142,3106189406,28813.34000000,0.00065000,18.72867100,1683237867768,True,True
143,3106189407,28813.16000000,0.00190000,54.74500400,1683237867768,True,True
144,3106189408,28813.08000000,1.17080000,33734.35406400,1683237867768,True,True
145,3106189409,28812.46000000,0.00065000,18.72809900,1683237867768,True,True
146,3106189410,28812.39000000,0.21319000,6142.51342410,1683237867768,True,True
147,3106189411,28812.13000000,0.01200000,345.74556000,1683237867768,True,True
148,3106189412,28811.99000000,0.10270000,2958.99137300,1683237867768,True,True
149,3106189413,28811.99000000,0.06198000,1785.76714020,1683237867768,True,True
150,3106189414,28813.39000000,0.00510000,146.94828900,1683237867775,False,True
151,3106189415,28813.36000000,0.00422000,121.59237920,1683237867783,True,True
152,3106189416,28813.37000000,0.05430000,1564.56599100,1683237867917,False,True
153,3106189417,28813.37000000,0.01952000,562.43698240,1683237867918,False,True
154,3106189418,28813.37000000,0.00327000,94.21971990,1683237867919,False,True
155,3106189419,28813.36000000,0.00070000,20.16935200,1683237867946,True,True
156,3106189420,28813.37000000,0.01633000,470.52233210,1683237867990,False,True
157,3106189421,28813.37000000,0.00038000,10.94908060,1683237868313,False,True
158,3106189422,28813.36000000,0.01736000,500.19992960,1683237868419,True,True
159,3106189423,28813.36000000,0.00389000,112.08397040,1683237868842,True,True
160,3106189424,28813.36000000,0.00702000,202.26978720,1683237869027,True,True
161,3106189425,28813.36000000,0.00525000,151.27014000,1683237869133,True,True
162,3106189426,28813.37000000,0.00042000,12.10161540,1683237869344,False,True
163,3106189427,28813.36000000,0.00070000,20.16935200,1683237869570,True,True
164,3106189428,28813.36000000,0.00070000,20.16935200,1683237869572,True,True
165,3106189429,28813.36000000,0.00519000,149.54133840,1683237869577,True,True
166,3106189430,28813.36000000,0.00699000,201.40538640,1683237869577,True,True
167,3106189431,28813.35000000,0.05290000,1524.22621500,1683237869577,True,True
168,3106189432,28813.33000000,0.00704000,202.84584320,1683237869577,True,True
169,3106189433,28813.14000000,0.00966000,278.33493240,1683237869577,True,True
170,3106189434,28813.13000000,0.05414000,1559.94285820,1683237869577,True,True
171,3106189435,28813.13000000,0.00919000,264.79266470,1683237869578,True,True
172,3106189436,28813.13000000,0.00070000,20.16919100,1683237869593,True,True
173,3106189437,28813.06000000,0.00035000,10.08457100,1683237869622,True,True
174,3106189438,28812.98000000,0.00064000,18.44030720,1683237869622,True,True
175,3106189439,28812.63000000,0.00064000,18.44008320,1683237869629,True,True
176,3106189440,28812.59000000,0.00069000,19.88068710,1683237869635,True,True
177,3106189441,28812.28000000,0.00064000,18.43985920,1683237869641,True,True
178,3106189442,28812.04000000,0.00069000,19.88030760,1683237869645,True,True
179,3106189443,28811.93000000,0.00064000,18.43963520,1683237869645,True,True
180,3106189444,28811.92000000,0.00666000,191.88738720,1683237869645,True,True
181,3106189445,28811.90000000,0.00045000,12.96535500,1683237869645,True,True
182,3106189446,28811.71000000,0.00035000,10.08409850,1683237869645,True,True
183,3106189447,28811.61000000,0.08849000,2549.53936890,1683237869645,True,True
184,3106189448,28811.62000000,0.00121000,34.86206020,1683237869676,False,True
185,3106189449,28811.62000000,0.00601000,173.15783620,1683237869797,False,True
186,3106189450,28811.62000000,0.00052000,14.98204240,1683237870034,False,True
187,3106189451,28811.62000000,0.00052000,14.98204240,1683237870060,False,True
188,3106189452,28811.61000000,0.00525000,151.26095250,1683237870269,True,True
189,3106189453,28811.61000000,0.03160000,910.44687600,1683237870363,True,True
190,3106189454,28811.61000000,0.00070000,20.16812700,1683237870398,True,True
191,3106189455,28811.62000000,0.00042000,12.10088040,1683237870441,False,True
192,3106189456,28811.61000000,0.00208000,59.92814880,1683237870637,True,True
193,3106189457,28811.62000000,0.00100000,28.81162000,1683237870885,False,True
194,3106189458,28811.61000000,0.00636000,183.24183960,1683237871111,True,True
195,3106189459,28811.61000000,0.00657000,189.29227770,1683237871111,True,True
196,3106189460,28811.61000000,0.00201000,57.91133610,1683237871111,True,True
197,3106189461,28811.58000000,0.00065000,18.72752700,1683237871111,True,True
198,3106189462,28811.58000000,0.00064000,18.43941120,1683237871111,True,True
199,3106189463,28811.57000000,0.00629000,181.22477530,1683237871114,True,True
200,3106189464,28811.49000000,0.00069000,19.87992810,1683237871119,True,True
201,3106189465,28811.39000000,0.00693000,199.66293270,1683237871127,True,True
202,3106189466,28811.23000000,0.00064000,18.43918720,1683237871153,True,True
203,3106189467,28811.01000000,0.00035000,10.08385350,1683237871159,True,True
204,3106189468,28810.94000000,0.00069000,19.87954860,1683237871166,True,True
205,3106189469,28810.94000000,0.00905000,260.73900700,1683237871166,True,True
206,3106189470,28810.88000000,0.00064000,18.43896320,1683237871173,True,True
207,3106189471,28810.71000000,0.00036000,10.37185560,1683237871221,True,True
208,3106189472,28810.71000000,0.00036000,10.37185560,1683237871221,True,True
209,3106189473,28810.70000000,0.00033000,9.50753100,1683237871221,True,True
210,3106189474,28810.70000000,0.00032000,9.21942400,1683237871225,True,True
211,3106189475,28810.55000000,0.00243000,70.00963650,1683237871234,False,True
212,3106189476,28810.55000000,0.00694000,199.94521700,1683237871356,False,True
213,3106189477,28810.54000000,0.00036000,10.37179440,1683237871536,True,True
214,3106189478,28810.54000000,0.00036000,10.37179440,1683237871536,True,True
215,3106189479,28810.54000000,0.02918000,840.69155720,1683237871536,True,True
216,3106189480,28810.54000000,0.02500000,720.26350000,1683237871794,True,True
217,3106189481,28810.54000000,0.01250000,360.13175000,1683237871825,True,True
218,3106189482,28810.55000000,0.00069000,19.87927950,1683237871851,False,True
219,3106189483,28810.55000000,0.00068000,19.59117400,1683237871886,False,True
220,3106189484,28810.55000000,0.00070000,20.16738500,1683237871930,False,True
221,3106189485,28810.55000000,0.00070000,20.16738500,1683237871968,False,True
222,3106189486,28810.54000000,0.06563000,1890.83574020,1683237872101,True,True
223,3106189487,28810.55000000,0.00042000,12.10043100,1683237872120,False,True
224,3106189488,28810.54000000,0.00406000,116.97079240,1683237872180,True,True
225,3106189489,28810.54000000,0.01220000,351.48858800,1683237872203,True,True
226,3106189490,28810.54000000,0.00406000,116.97079240,1683237872229,True,True
227,3106189491,28810.55000000,0.02297000,661.77833350,1683237872244,False,True
228,3106189492,28810.54000000,0.01016000,292.71508640,1683237872253,True,True
229,3106189493,28810.54000000,0.02237000,644.49177980,1683237872285,True,True
230,3106189494,28810.54000000,0.00589000,169.69408060,1683237872808,True,True
231,3106189495,28810.55000000,0.00038000,10.94800900,1683237873014,False,True
232,3106189496,28810.54000000,0.00256000,73.75498240,1683237873044,True,True
233,3106189497,28810.54000000,0.00291000,83.83867140,1683237873721,True,True
234,3106189498,28810.54000000,0.00416000,119.85184640,1683237875706,True,True
235,3106189499,28810.55000000,0.00288000,82.97438400,1683237875795,False,True
236,3106189500,28810.54000000,0.00167000,48.11360180,1683237876641,True,True
237,3106189501,28810.54000000,0.01734000,499.57476360,1683237876944,True,True
238,3106189502,28810.54000000,0.01734000,499.57476360,1683237876993,True,True
239,3106189503,28810.54000000,0.01388000,399.89029520,1683237877125,True,True
240,3106189504,28810.54000000,0.01784000,513.98003360,1683237877160,True,True
241,3106189505,28810.54000000,0.01734000,499.57476360,1683237877184,True,True
242,3106189506,28810.54000000,0.01734000,499.57476360,1683237877210,True,True
243,3106189507,28810.54000000,0.28051000,8081.64457540,1683237877241,True,True
244,3106189508,28810.54000000,0.27656000,7967.84294240,1683237877267,True,True
245,3106189509,28810.54000000,0.00183000,52.72328820,1683237877293,True,True
246,3106189510,28810.55000000,0.00099000,28.52244450,1683237877333,False,True
247,3106189511,28810.55000000,0.00149000,42.92771950,1683237877514,False,True
248,3106189512,28810.55000000,0.00227000,65.39994850,1683237878435,False,True
249,3106189513,28810.54000000,0.00058000,16.71011320,1683237878472,True,True
250,3106189514,28810.54000000,0.00290000,83.55056600,1683237880202,True,True
251,3106189515,28810.54000000,0.00186000,53.58760440,1683237880493,True,True
252,3106189516,28810.55000000,0.00038000,10.94800900,1683237880689,False,True
253,3106189517,28810.55000000,0.00045000,12.96474750,1683237880835,False,True
254,3106189518,28810.54000000,0.00346000,99.68446840,1683237880921,True,True
255,3106189519,28810.54000000,0.06993000,2014.72106220,1683237880989,True,True
256,3106189520,28810.55000000,0.00034000,9.79558700,1683237881063,False,True
257,3106189521,28810.54000000,0.00174000,50.13033960,1683237881072,True,True
258,3106189522,28810.54000000,0.00174000,50.13033960,1683237881138,True,True
259,3106189523,28810.55000000,0.00347000,99.97260850,1683237881452,False,True
260,3106189524,28810.54000000,0.00881000,253.82085740,1683237881556,True,True
261,3106189525,28810.54000000,0.02003000,577.07511620,1683237882302,True,True
262,3106189526,28810.54000000,0.00200000,57.62108000,1683237882302,True,True
263,3106189527,28810.53000000,0.00064000,18.43873920,1683237882302,True,True
264,3106189528,28810.53000000,0.01593000,458.95174290,1683237882302,True,True
265,3106189529,28810.51000000,0.01760000,507.06497600,1683237882302,True,True
266,3106189530,28810.49000000,0.01736000,500.15010640,1683237882302,True,True
267,3106189531,28810.48000000,0.00128000,36.87741440,1683237882302,True,True
268,3106189532,28810.39000000,0.00069000,19.87916910,1683237882309,True,True
269,3106189533,28810.36000000,0.00035000,10.08362600,1683237882314,True,True
270,3106189534,28810.18000000,0.00064000,18.43851520,1683237882329,True,True
271,3106189535,28810.17000000,0.00631000,181.79217270,1683237882334,True,True
272,3106189536,28810.00000000,0.00176000,50.70560000,1683237882362,True,True
273,3106189537,28810.00000000,0.01402000,403.91620000,1683237882497,True,True
274,3106189538,28810.00000000,0.00157000,45.23170000,1683237882500,True,True
275,3106189539,28810.00000000,0.02136000,615.38160000,1683237882500,True,True
276,3106189540,28809.84000000,0.00069000,19.87878960,1683237882559,True,True
277,3106189541,28809.83000000,0.00064000,18.43829120,1683237882669,True,True
278,3106189542,28809.83000000,0.03086000,889.07135380,1683237882669,True,True
279,3106189543,28809.83000000,0.14202000,4091.57205660,1683237882669,True,True
280,3106189544,28809.82000000,0.00065000,18.72638300,1683237882795,True,True
281,3106189545,28809.73000000,0.03540000,1019.86444200,1683237882862,True,True
282,3106189546,28809.61000000,0.00642000,184.95769620,1683237882866,True,True
283,3106189547,28809.35000000,0.00045000,12.96420750,1683237882872,True,True
284,3106189548,28809.29000000,0.00069000,19.87841010,1683237882885,True,True
285,3106189549,28809.01000000,0.00035000,10.08315350,1683237882893,True,True
286,3106189550,28809.01000000,0.00035000,10.08315350,1683237882893,True,True
287,3106189551,28808.94000000,0.00065000,18.72581100,1683237882904,True,True
288,3106189552,28808.85000000,0.00065000,18.72575250,1683237882916,True,True
289,3106189553,28808.85000000,0.17402000,5013.31607700,1683237883209,True,True
290,3106189554,28808.85000000,0.00208000,59.92240800,1683237883238,True,True
291,3106189555,28808.78000000,0.00192000,55.31285760,1683237883538,True,True
292,3106189556,28808.74000000,0.00069000,19.87803060,1683237883538,True,True
293,3106189557,28808.55000000,0.00839000,241.70373450,1683237883538,True,True
294,3106189558,28808.43000000,0.00064000,18.43739520,1683237883552,True,True
295,3106189559,28808.37000000,0.00104000,29.96070480,1683237883558,True,True
296,3106189560,28808.23000000,0.00823000,237.09173290,1683237883567,True,True
297,3106189561,28808.23000000,0.00696000,200.50528080,1683237883567,True,True
298,3106189562,28808.19000000,0.00069000,19.87765110,1683237883586,True,True
299,3106189563,28808.08000000,0.00040000,11.52323200,1683237883605,True,True
300,3106189564,28808.09000000,0.00135000,38.89092150,1683237883608,False,True
301,3106189565,28808.09000000,0.00082000,23.62263380,1683237883736,False,True
302,3106189566,28808.09000000,0.00568000,163.62995120,1683237884060,False,True
303,3106189567,28808.08000000,0.00024000,6.91393920,1683237885111,True,True
304,3106189568,28808.06000000,0.00158000,45.51673480,1683237885111,True,True
305,3106189569,28808.06000000,0.01021000,294.13029260,1683237885115,True,True
306,3106189570,28808.06000000,0.00065000,18.72523900,1683237885115,True,True
307,3106189571,28807.90000000,0.01910000,550.23089000,1683237885120,True,True
308,3106189572,28807.73000000,0.00064000,18.43694720,1683237885128,True,True
309,3106189573,28807.66000000,0.00036000,10.37075760,1683237885532,True,True
